Stock quote and option quote for SPY on 6/1/20 13:52:31

UNDERLYING
LAST,LX,Net Chng,BID,BX,ASK,AX,Size,Volume,Open,High,Low
305.89,Q,+1.57,305.90,P,305.91,Q,1 x 5,"34,095,530",303.62,306.205,303.06

UNDERLYING EXTRA INFO
Last Size,Yield,PE,Div,Div.Freq,Ex Div.Date,52High,52Low,Shares,Beta
338,1.84%,<empty>,1.406,Q,3/20/20,339.08,218.26,0,1.003

Theo parameters
Theo date,Theo stock price,Theo volatility
1/3/21, 0.00$, 0.00%

1 JUN 20  (0)  100 (Weeklys)
,,Option Code,LAST,LX,Delta,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theo Price,Theta,Vega,Volume,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,High,Mark,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Option Code,LAST,LX,Delta,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theo Price,Theta,Vega,Volume,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,High,Mark,,
,,SPY200605C261,44.84,I,.99,+6.11,4,99.12%,0.88%,1.74%,.04,0,-.03,.01,4,48,.05,.00,56.37%,44.90,0,44.950,44.89,Q,45.01,Q,5 JUN 20,261,.03,W,.04,W,SPY200605P261,.03,I,-.01,-.09,438,0.67%,99.33%,1.32%,.00,0,-.02,.01,438,"2,297",.035,.00,54.12%,0,.06,.035,,
,,SPY200605C262,39.30,Z,.99,+5.89,1,99.25%,0.75%,1.48%,.04,0,-.03,.01,1,21,.04,.00,53.71%,43.90,0,43.940,43.86,Z,44.02,Z,5 JUN 20,262,.03,W,.04,W,SPY200605P262,.03,E,-.01,-.03,27,0.68%,99.32%,1.34%,.00,0,-.02,.01,27,"4,692",.035,.00,52.95%,0,.05,.035,,
,,SPY200605C263,37.93,C,.99,+18.66,1,99.24%,0.76%,1.50%,.04,0,-.03,.01,1,18,.04,.00,52.53%,42.90,0,42.940,42.87,Z,43.01,Q,5 JUN 20,263,.03,W,.04,H,SPY200605P263,.04,H,-.01,-.12,46,0.69%,99.31%,1.36%,.00,0,-.02,.01,46,"4,732",.035,.00,51.77%,0,.05,.035,,
,,SPY200605C264,41.00,C,.99,+.67,5,99.16%,0.84%,1.67%,.04,0,-.03,.01,5,25,.045,.00,52.01%,41.90,41.00,41.945,41.87,Z,42.02,Z,5 JUN 20,264,.04,W,.05,W,SPY200605P264,.04,X,-.01,-.04,70,0.85%,99.15%,1.69%,.00,0,-.03,.01,70,"1,433",.045,.00,52.13%,0,.05,.045,,
,,SPY200605C265,37.50,Z,.99,0,0,98.84%,1.16%,2.29%,.04,0,-.04,.01,0,73,.065,.00,53.29%,40.90,0,40.965,40.93,Z,41.00,P,5 JUN 20,265,.04,W,.05,W,SPY200605P265,.04,N,-.01,-.03,535,0.86%,99.14%,1.71%,.00,0,-.03,.01,535,"8,310",.045,.00,50.89%,0,.06,.045,,
,,SPY200605C266,37.68,M,.99,-.32,2,98.82%,1.18%,2.33%,.04,0,-.04,.01,2,377,.065,.00,52.06%,39.90,37.68,39.965,39.93,Z,40.00,P,5 JUN 20,266,.04,W,.05,W,SPY200605P266,.05,Q,-.01,-.02,18,0.88%,99.12%,1.75%,.00,0,-.03,.01,18,"19,746",.045,.00,49.75%,0,.08,.045,,
,,SPY200605C267,38.19,C,.99,+1.34,21,98.80%,1.20%,2.38%,.04,0,-.04,.01,21,214,.065,.00,50.83%,38.90,38.23,38.965,38.93,P,39.00,P,5 JUN 20,267,.04,W,.05,W,SPY200605P267,.05,E,-.01,-.07,171,0.90%,99.10%,1.79%,.00,0,-.03,.01,171,"1,442",.045,.00,48.57%,0,.08,.045,,
,,SPY200605C268,37.00,A,.99,+3.18,10,99.08%,0.92%,1.82%,.04,0,-.03,.01,10,334,.045,.00,47.39%,37.90,37.00,37.945,37.91,Z,37.98,P,5 JUN 20,268,.04,W,.05,W,SPY200605P268,.05,C,-.01,-.05,32,0.91%,99.09%,1.81%,.00,0,-.03,.01,32,"1,872",.045,.00,47.34%,0,.08,.045,,
,,SPY200605C269,36.30,M,.99,+4.29,4,98.75%,1.25%,2.47%,.04,0,-.04,.01,4,346,.065,.00,48.38%,36.90,0,36.965,36.90,Z,37.03,Z,5 JUN 20,269,.05,W,.06,W,SPY200605P269,.06,A,-.01,-.04,84,1.09%,98.91%,2.16%,.00,0,-.03,.01,84,"2,631",.055,.00,47.34%,0,.08,.055,,
,,SPY200605C270,31.88,I,.99,0,0,98.51%,1.49%,2.96%,.04,0,-.05,.01,0,395,.08,.00,48.50%,35.90,0,35.980,35.94,Z,36.02,P,5 JUN 20,270,.05,W,.06,W,SPY200605P270,.05,X,-.01,-.04,972,1.11%,98.89%,2.20%,.00,0,-.03,.01,972,"19,524",.055,.00,46.12%,0,.10,.055,,
,,SPY200605C271,34.03,C,.99,-.22,1,98.41%,1.59%,3.15%,.04,0,-.05,.01,1,765,.085,.00,47.62%,34.90,34.03,34.985,34.92,P,35.05,P,5 JUN 20,271,.05,W,.06,W,SPY200605P271,.06,P,-.01,-.12,92,1.14%,98.86%,2.26%,.00,0,-.03,.01,92,"3,026",.055,.00,44.96%,0,.10,.055,,
,,SPY200605C272,29.62,I,.99,+5.58,1,98.52%,1.48%,2.93%,.04,0,-.04,.01,1,825,.075,.00,45.58%,33.90,0,33.975,33.94,P,34.01,P,5 JUN 20,272,.05,W,.06,H,SPY200605P272,.06,N,-.01,-.10,20,1.16%,98.84%,2.31%,.00,0,-.03,.01,20,"2,670",.055,.00,43.76%,0,.10,.055,,
,,SPY200605C273,32.05,Z,.99,+.32,3,98.49%,1.51%,2.99%,.04,0,-.04,.01,3,"1,019",.075,.00,44.34%,32.90,32.05,32.975,32.94,P,33.01,P,5 JUN 20,273,.06,W,.07,W,SPY200605P273,.07,X,-.01,-.03,222,1.36%,98.64%,2.69%,.00,0,-.04,.01,222,"2,661",.065,.00,43.51%,0,.12,.065,,
,,SPY200605C274,31.39,C,.99,+.45,1,98.46%,1.54%,3.06%,.04,0,-.04,.01,1,"1,217",.075,.00,43.10%,31.90,31.39,31.975,31.93,P,32.02,P,5 JUN 20,274,.06,W,.07,W,SPY200605P274,.07,D,-.01,-.04,522,1.39%,98.61%,2.75%,.00,0,-.04,.01,522,"4,016",.065,.00,42.29%,0,.13,.065,,
,,SPY200605C275,31.11,M,.99,+.55,22,98.34%,1.66%,3.29%,.04,0,-.05,.01,22,"3,790",.08,.00,42.24%,30.90,31.11,30.980,30.93,Q,31.03,P,5 JUN 20,275,.07,W,.08,W,SPY200605P275,.07,A,-.01,-.05,588,1.58%,98.42%,3.14%,.00,0,-.04,.01,588,"11,461",.075,.00,41.89%,0,.15,.075,,
,,SPY200605C276,28.82,N,.99,0,0,98.38%,1.62%,3.20%,.04,0,-.04,.01,0,746,.075,.00,40.62%,29.90,0,29.975,29.92,Z,30.03,P,5 JUN 20,276,.07,W,.08,W,SPY200605P276,.08,H,-.01,-.10,"2,099",1.62%,98.38%,3.22%,.00,0,-.04,.01,"2,099","1,425",.075,.00,40.65%,0,.15,.075,,
,,SPY200605C277,28.55,C,.98,-.79,3,98.02%,1.98%,3.93%,.04,0,-.05,.02,3,959,.095,.00,40.76%,28.90,28.55,28.995,28.94,P,29.05,P,5 JUN 20,277,.08,W,.09,W,SPY200605P277,.09,E,-.02,-.04,245,1.83%,98.17%,3.63%,.00,0,-.05,.01,245,"2,002",.085,.00,40.12%,0,.17,.085,,
,,SPY200605C278,27.60,I,.98,+1.65,11,97.89%,2.11%,4.19%,.04,0,-.05,.02,11,514,.10,.00,39.80%,27.90,27.60,28.000,27.96,Z,28.04,P,5 JUN 20,278,.09,W,.10,W,SPY200605P278,.10,C,-.02,-.06,95,2.04%,97.96%,4.05%,.00,0,-.05,.02,95,"1,869",.095,.00,39.51%,0,.20,.095,,
,,SPY200605C279,25.97,Q,.98,+.58,1,97.92%,2.08%,4.13%,.04,0,-.05,.02,1,"1,260",.095,.00,38.19%,26.90,25.97,26.995,26.94,P,27.05,P,5 JUN 20,279,.09,W,.10,W,SPY200605P279,.10,C,-.02,-.06,"2,842",2.09%,97.91%,4.14%,.00,0,-.05,.02,"2,842","3,352",.095,.00,38.22%,0,.23,.095,,
,,SPY200605C280,26.02,E,.98,+.81,68,97.53%,2.47%,4.90%,.04,0,-.06,.02,68,"8,557",.115,.00,38.04%,25.90,26.04,26.015,25.97,P,26.06,P,5 JUN 20,280,.10,W,.11,W,SPY200605P280,.11,N,-.02,-.06,"4,804",2.31%,97.69%,4.58%,.00,0,-.06,.02,"4,804","28,248",.105,.00,37.52%,0,.25,.105,,
,,SPY200605C281,20.96,X,.97,0,0,97.14%,2.86%,5.67%,.04,0,-.07,.02,0,"1,175",.135,.00,37.71%,24.90,0,25.035,24.99,Z,25.08,P,5 JUN 20,281,.11,W,.12,W,SPY200605P281,.11,I,-.02,-.09,180,2.54%,97.46%,5.04%,.00,0,-.06,.02,180,"1,688",.115,.00,36.75%,0,.26,.115,,
,,SPY200605C282,22.90,X,.97,+3.11,55,96.98%,3.02%,5.99%,.04,0,-.07,.02,55,834,.14,.00,36.60%,23.90,23.04,24.040,24.00,P,24.08,P,5 JUN 20,282,.13,W,.14,W,SPY200605P282,.13,I,-.03,-.09,"13,636",2.94%,97.06%,5.84%,.00,0,-.07,.02,"13,636","5,348",.135,.00,36.40%,0,.31,.135,,
,,SPY200605C283,22.70,C,.97,0,0,96.89%,3.11%,6.17%,.04,0,-.07,.02,0,"1,116",.14,.01,35.26%,22.90,0,23.040,22.96,W,23.12,W,5 JUN 20,283,.14,W,.15,W,SPY200605P283,.14,X,-.03,-.10,300,3.19%,96.81%,6.34%,.00,0,-.07,.02,300,"5,736",.145,.01,35.49%,0,.35,.145,,
,,SPY200605C284,21.86,H,.96,+1.16,62,96.16%,3.84%,7.63%,.04,0,-.09,.03,62,"2,566",.18,.01,35.47%,21.90,21.86,22.080,22.05,P,22.11,P,5 JUN 20,284,.16,W,.17,W,SPY200605P284,.17,C,-.03,-.09,642,3.62%,96.38%,7.17%,.00,0,-.08,.03,642,"1,877",.165,.01,34.93%,0,.39,.165,,
,,SPY200605C285,21.24,A,.96,+1.15,100,95.72%,4.28%,8.48%,.04,0,-.09,.03,100,"8,855",.20,.01,34.76%,20.90,21.24,21.100,21.07,Z,21.13,P,5 JUN 20,285,.18,W,.19,W,SPY200605P285,.19,D,-.04,-.10,"3,126",4.06%,95.94%,8.05%,.00,0,-.09,.03,"3,126","16,393",.185,.01,34.29%,0,.44,.185,,
,,SPY200605C286,20.27,A,.96,+1.11,8,95.19%,4.81%,9.53%,.04,0,-.10,.03,8,"1,546",.225,.01,34.14%,19.90,20.27,20.125,20.09,P,20.16,P,5 JUN 20,286,.20,W,.21,W,SPY200605P286,.21,P,-.04,-.12,908,4.51%,95.49%,8.94%,.00,0,-.10,.03,908,"2,670",.205,.01,33.54%,0,.51,.205,,
,,SPY200605C287,18.75,C,.95,+1.73,6,94.58%,5.42%,10.75%,.04,0,-.11,.04,6,"1,257",.255,.01,33.54%,18.90,18.75,19.155,19.12,P,19.19,P,5 JUN 20,287,.23,W,.24,W,SPY200605P287,.24,X,-.05,-.13,"1,676",5.13%,94.87%,10.17%,.00,0,-.11,.04,"1,676","6,269",.235,.01,33.00%,0,.56,.235,,
,,SPY200605C288,18.42,C,.95,+2.01,13,94.16%,5.84%,11.58%,.04,0,-.12,.04,13,"1,831",.27,.01,32.46%,17.90,18.42,18.170,18.12,P,18.22,P,5 JUN 20,288,.27,W,.28,W,SPY200605P288,.28,C,-.05,-.14,"1,565",5.91%,94.09%,11.73%,.00,0,-.12,.04,"1,565","8,892",.275,.01,32.60%,0,.64,.275,,
,,SPY200605C289,16.63,C,.94,+1.07,32,93.01%,6.99%,13.87%,.04,0,-.14,.05,32,"1,175",.335,.01,32.48%,16.90,16.63,17.235,17.21,P,17.26,P,5 JUN 20,289,.31,W,.32,W,SPY200605P289,.31,A,-.06,-.19,784,6.72%,93.28%,13.33%,.00,0,-.13,.04,784,"4,952",.315,.01,32.04%,0,.72,.315,,
,,SPY200605C290,16.30,B,.93,+.32,433,92.53%,7.47%,14.83%,.04,0,-.14,.05,433,"5,317",.35,.01,31.25%,15.90,16.30,16.250,16.21,Z,16.29,P,5 JUN 20,290,.35,W,.36,H,SPY200605P290,.37,X,-.07,-.18,"14,336",7.55%,92.45%,14.97%,.00,0,-.14,.05,"14,336","22,980",.355,.01,31.37%,0,.82,.355,,
,,SPY200605C291,15.48,E,.92,+.70,230,91.13%,8.87%,17.60%,.04,0,-.16,.05,230,"1,574",.43,.01,31.22%,14.90,15.48,15.330,15.30,P,15.36,P,5 JUN 20,291,.41,W,.42,W,SPY200605P291,.41,W,-.08,-.20,"2,296",8.68%,91.32%,17.22%,.00,0,-.16,.05,"2,296","2,410",.415,.01,30.95%,0,.93,.415,,
,,SPY200605C292,14.53,E,.91,+1.75,296,89.91%,10.09%,20.02%,.04,0,-.18,.06,296,"1,363",.495,.02,30.71%,13.90,14.53,14.395,14.36,P,14.43,P,5 JUN 20,292,.47,W,.48,W,SPY200605P292,.46,A,-.09,-.22,"1,633",9.84%,90.16%,19.52%,.00,0,-.17,.06,"1,633","6,476",.475,.02,30.38%,0,1.04,.475,,
,,SPY200605C293,13.31,C,.89,+.76,35,88.53%,11.47%,22.74%,.04,0,-.19,.07,35,"1,174",.57,.02,30.19%,12.90,13.09,13.470,13.44,P,13.50,P,5 JUN 20,293,.55,N,.56,W,SPY200605P293,.55,X,-.11,-.21,"5,785",11.29%,88.71%,22.39%,.00,0,-.19,.07,"5,785","6,004",.555,.02,29.97%,0,1.17,.555,,
,,SPY200605C294,12.70,E,.88,+.23,53,87.28%,12.72%,25.22%,.04,0,-.21,.07,53,"2,068",.63,.02,29.31%,11.90,12.73,12.530,12.50,Z,12.56,P,5 JUN 20,294,.63,W,.64,W,SPY200605P294,.62,A,-.12,-.25,"3,328",12.78%,87.22%,25.34%,-.01,0,-.21,.07,"3,328","18,071",.635,.02,29.39%,0,1.34,.635,,
,,SPY200605C295,11.87,I,.86,+.17,597,85.24%,14.76%,29.26%,.03,0,-.23,.08,597,"3,646",.755,.02,29.15%,10.90,11.87,11.655,11.63,P,11.68,P,5 JUN 20,295,.73,W,.74,W,SPY200605P295,.74,C,-.14,-.26,"16,059",14.55%,85.45%,28.84%,-.01,0,-.22,.08,"16,059","36,850",.735,.02,28.90%,0,1.50,.735,,
,,SPY200605C296,10.78,W,.84,+.78,"1,089",83.12%,16.88%,33.46%,.03,0,-.25,.09,"1,089","2,586",.885,.02,28.81%,9.90,10.93,10.785,10.77,W,10.80,P,5 JUN 20,296,.85,H,.86,W,SPY200605P296,.83,A,-.16,-.29,"3,761",16.58%,83.42%,32.87%,-.01,0,-.24,.09,"3,761","2,520",.855,.02,28.47%,0,1.69,.855,,
,,SPY200605C297,10.10,J,.82,+.22,329,81.14%,18.86%,37.39%,.03,0,-.27,.09,329,"2,282",.995,.03,28.06%,8.90,10.10,9.895,9.87,P,9.92,P,5 JUN 20,297,.98,W,.99,W,SPY200605P297,.97,N,-.18,-.32,"2,310",18.77%,81.23%,37.21%,-.01,0,-.26,.09,"2,310","4,680",.985,.03,27.96%,0,1.90,.985,,
,,SPY200605C298,9.25,Z,.80,+.20,465,78.70%,21.30%,42.22%,.03,0,-.28,.10,465,"2,329",1.145,.03,27.54%,7.90,9.25,9.045,9.03,P,9.06,Z,5 JUN 20,298,1.13,W,1.14,W,SPY200605P298,1.13,W,-.20,-.31,"7,171",21.22%,78.78%,42.06%,-.01,0,-.28,.10,"7,171","4,096",1.135,.03,27.44%,0,2.15,1.135,,
,,SPY200605C299,8.25,Z,.77,0,189,76.04%,23.96%,47.48%,.03,0,-.30,.11,189,"3,768",1.31,.03,26.96%,6.90,8.35,8.210,8.19,W,8.23,Z,5 JUN 20,299,1.30,Z,1.31,Z,SPY200605P299,1.30,C,-.23,-.32,"3,246",23.92%,76.08%,47.41%,-.01,0,-.30,.11,"3,246","4,382",1.305,.03,26.92%,0,2.40,1.305,,
,,SPY200605C300,7.49,C,.74,+.09,"1,501",72.91%,27.09%,53.66%,.03,0,-.32,.12,"1,501","13,288",1.525,.03,26.60%,5.90,7.62,7.425,7.41,D,7.44,P,5 JUN 20,300,1.49,W,1.50,E,SPY200605P300,1.49,M,-.26,-.34,"17,572",26.88%,73.12%,53.26%,-.01,0,-.31,.12,"17,572","19,506",1.495,.03,26.35%,0,2.70,1.495,,
,,SPY200605C301,6.78,C,.71,+.16,"1,064",69.72%,30.28%,59.98%,.03,0,-.33,.12,"1,064","5,332",1.735,.04,25.96%,4.90,6.82,6.635,6.62,Q,6.65,P,5 JUN 20,301,1.72,N,1.73,N,SPY200605P301,1.70,M,-.29,-.36,"4,795",30.22%,69.78%,59.87%,-.01,0,-.33,.12,"4,795","5,621",1.725,.04,25.88%,0,3.01,1.725,,
,,SPY200605C302,5.93,M,.67,-.14,"2,218",66.11%,33.89%,67.12%,.03,0,-.34,.13,"2,218","7,072",1.995,.04,25.48%,3.90,6.08,5.895,5.88,Z,5.91,Z,5 JUN 20,302,1.97,W,1.98,Z,SPY200605P302,1.98,N,-.33,-.37,"7,836",33.79%,66.21%,66.93%,-.01,0,-.34,.13,"7,836","6,316",1.975,.04,25.33%,0,3.37,1.975,,
,,SPY200605C303,5.18,Q,.63,-.11,"2,887",62.21%,37.79%,74.83%,.03,0,-.35,.13,"2,887","4,369",2.29,.04,25.00%,2.90,5.36,5.190,5.18,N,5.20,Z,5 JUN 20,303,2.26,N,2.27,N,SPY200605P303,2.25,Q,-.37,-.42,"8,912",37.69%,62.31%,74.64%,-.02,0,-.35,.13,"8,912","5,937",2.265,.04,24.82%,0,3.78,2.265,,
,,SPY200605C304,4.54,A,.59,-.15,"4,590",58.11%,41.89%,82.93%,.02,0,-.36,.14,"4,590","6,462",2.595,.04,24.32%,1.90,4.68,4.495,4.49,Q,4.50,N,5 JUN 20,304,2.58,Z,2.59,P,SPY200605P304,2.58,N,-.41,-.37,"9,820",41.86%,58.14%,82.88%,-.02,0,-.35,.14,"9,820","4,606",2.585,.04,24.25%,0,4.21,2.585,,
,,SPY200605C305,3.90,A,.55,-.12,"15,678",53.66%,46.34%,91.71%,.02,0,-.36,.14,"15,678","28,221",2.965,.05,23.82%,.90,4.05,3.865,3.86,Q,3.87,P,5 JUN 20,305,2.95,P,2.96,N,SPY200605P305,2.93,P,-.45,-.39,"9,425",46.33%,53.67%,91.69%,-.02,0,-.36,.14,"9,425","8,042",2.955,.05,23.75%,0,4.70,2.955,,
,,SPY200605C306,3.30,P,.50,-.17,"9,066",48.98%,51.02%,99.03%,.02,0,-.35,.14,"9,066","9,661",3.28,.05,23.32%,0,3.44,3.280,3.27,Q,3.29,Z,5 JUN 20,306,3.36,Z,3.37,P,SPY200605P306,3.35,P,-.50,-.40,"4,546",51.02%,48.98%,99.02%,-.02,0,-.35,.14,"4,546","4,095",3.265,.05,23.21%,.10,5.20,3.365,,
,,SPY200605C307,2.74,C,.45,-.20,"9,300",44.14%,55.86%,89.17%,.02,0,-.34,.14,"9,300","8,932",2.75,.05,22.86%,0,2.89,2.750,2.74,Z,2.76,Z,5 JUN 20,307,3.83,Z,3.84,P,SPY200605P307,3.82,P,-.55,-.41,"6,398",55.88%,44.12%,89.12%,-.02,0,-.34,.14,"6,398","5,039",2.735,.05,22.76%,1.10,5.80,3.835,,
,,SPY200605C308,2.26,C,.40,-.15,"15,984",39.16%,60.84%,79.05%,.02,0,-.32,.14,"15,984","5,823",2.255,.05,22.31%,0,2.38,2.255,2.25,P,2.26,Z,5 JUN 20,308,4.33,W,4.35,Z,SPY200605P308,4.27,P,-.60,-.54,"1,381",60.88%,39.12%,78.96%,-.02,0,-.32,.14,"1,381","2,448",2.24,.05,22.20%,2.10,6.41,4.340,,
,,SPY200605C309,1.85,Q,.35,-.11,"4,706",34.19%,65.81%,68.97%,.01,0,-.30,.13,"4,706","4,606",1.825,.05,21.84%,0,1.93,1.825,1.82,X,1.83,N,5 JUN 20,309,4.89,Z,4.91,P,SPY200605P309,4.88,M,-.65,-.48,893,65.93%,34.07%,68.72%,-.03,0,-.30,.13,893,"1,851",1.80,.05,21.66%,3.10,7.04,4.900,,
,,SPY200605C310,1.45,C,.30,-.15,"30,494",29.31%,70.69%,59.08%,.01,0,-.28,.12,"30,494","16,177",1.45,.05,21.39%,0,1.54,1.450,1.44,W,1.46,W,5 JUN 20,310,5.51,P,5.54,P,SPY200605P310,5.47,B,-.70,-.53,"7,831",70.85%,29.15%,58.75%,-.03,0,-.27,.12,"7,831","3,694",1.425,.05,21.20%,4.10,7.82,5.525,,
,,SPY200605C311,1.15,C,.25,-.10,"7,098",24.63%,75.37%,49.63%,.01,0,-.25,.11,"7,098","5,769",1.13,.04,20.97%,0,1.21,1.130,1.12,W,1.14,W,5 JUN 20,311,6.18,Z,6.22,Z,SPY200605P311,6.04,A,-.75,-1.51,332,75.62%,24.38%,49.12%,-.03,0,-.24,.11,332,"1,182",1.10,.04,20.72%,5.10,8.50,6.200,,
,,SPY200605C312,.87,C,.21,-.07,"4,476",20.18%,79.82%,40.64%,.01,0,-.21,.10,"4,476","4,272",.855,.04,20.50%,0,.93,.855,.85,W,.86,P,5 JUN 20,312,6.91,P,6.95,D,SPY200605P312,6.80,N,-.79,-.45,143,80.06%,19.94%,40.14%,-.03,0,-.21,.10,143,993,.83,.04,20.28%,6.10,9.41,6.930,,
,,SPY200605C313,.66,I,.17,-.07,"3,331",16.31%,83.69%,32.82%,.01,0,-.18,.09,"3,331","4,391",.645,.03,20.22%,0,.70,.645,.64,W,.65,W,5 JUN 20,313,7.69,P,7.75,P,SPY200605P313,7.61,M,-.83,-.37,59,83.97%,16.03%,32.27%,-.03,0,-.18,.09,59,864,.62,.03,19.98%,7.10,10.00,7.720,,
,,SPY200605C314,.47,W,.13,-.08,"13,401",12.87%,87.13%,25.89%,.01,0,-.15,.08,"13,401","4,962",.475,.03,19.92%,0,.51,.475,.47,W,.48,W,5 JUN 20,314,8.54,P,8.60,Z,SPY200605P314,8.70,Q,-.86,-1.22,567,87.13%,12.87%,25.89%,-.03,0,-.15,.08,567,332,.47,.03,19.93%,8.10,11.20,8.570,,
,,SPY200605C315,.36,I,.10,-.05,"5,510",9.96%,90.04%,20.03%,.00,0,-.12,.06,"5,510","4,983",.345,.03,19.69%,0,.38,.345,.34,W,.35,W,5 JUN 20,315,9.40,P,9.45,P,SPY200605P315,9.37,W,-.89,-.34,190,90.22%,9.78%,19.67%,-.03,0,-.12,.07,190,490,.325,.02,19.53%,9.10,11.57,9.425,,
,,SPY200605C316,.25,W,.08,-.05,792,7.53%,92.47%,15.13%,.00,0,-.10,.05,792,"1,314",.245,.02,19.47%,0,.27,.245,.24,W,.25,W,5 JUN 20,316,10.30,P,10.36,P,SPY200605P316,10.24,C,-.91,-1.42,3,92.46%,7.54%,15.16%,-.03,0,-.10,.06,3,36,.23,.02,19.48%,10.10,11.29,10.330,,
,,SPY200605C317,.18,W,.06,-.04,"1,732",5.66%,94.34%,11.38%,.00,0,-.07,.04,"1,732","1,316",.175,.02,19.37%,0,.20,.175,.17,W,.18,W,5 JUN 20,317,11.22,P,11.29,P,SPY200605P317,12.22,H,-.93,-.11,1,94.27%,5.73%,11.51%,-.02,0,-.09,.05,1,38,.155,.01,19.44%,11.10,12.22,11.255,,
,,SPY200605C318,.14,I,.04,-.01,774,4.23%,95.77%,8.50%,.00,0,-.06,.03,774,"1,200",.125,.01,19.35%,0,.14,.125,.12,W,.13,W,5 JUN 20,318,12.17,P,12.23,P,SPY200605P318,12.30,I,-.94,-4.24,2,95.58%,4.42%,8.89%,-.02,0,-.08,.04,2,6,.10,.01,19.60%,12.10,12.55,12.200,,
,,SPY200605C319,.09,H,.03,-.01,236,3.03%,96.97%,6.08%,.00,0,-.04,.03,236,"1,334",.085,.01,19.21%,0,.10,.085,.08,W,.09,W,5 JUN 20,319,13.16,P,13.23,Z,SPY200605P319,22.04,W,-.94,-9.41,4,95.81%,4.19%,8.42%,-.02,0,-.08,.04,4,4,.095,.01,20.87%,13.10,0,13.195,,
,,SPY200605C320,.06,X,.02,-.02,"2,607",2.35%,97.65%,4.72%,.00,0,-.03,.02,"2,607","4,804",.065,.01,19.50%,0,.07,.065,.06,W,.07,W,5 JUN 20,320,14.02,I,14.27,W,SPY200605P320,14.00,Z,-.95,-1.00,15,96.79%,3.21%,6.46%,-.01,0,-.05,.04,15,69,.045,.00,20.96%,14.10,16.60,14.145,,
,,SPY200605C321,.04,C,.02,-.01,77,1.68%,98.32%,3.38%,.00,0,-.03,.02,77,"1,012",.045,.01,19.49%,0,.05,.045,.04,W,.05,W,5 JUN 20,321,15.11,P,15.19,Z,SPY200605P321,0, ,-.95,0,<empty>,96.75%,3.25%,6.54%,-.01,0,-.05,.04,<empty>,0,.05,.00,22.48%,15.10,0,15.150,,
,,SPY200605C322,.04,E,.01,-.01,94,1.33%,98.67%,2.67%,.00,0,-.02,.01,94,520,.035,.01,19.87%,0,.04,.035,.03,W,.04,W,5 JUN 20,322,16.09,P,16.15,P,SPY200605P322,27.45,E,-.95,+1.62,70,97.23%,2.77%,5.58%,-.01,0,-.02,.04,70,90,.02,.00,23.05%,16.10,0,16.120,,
,,SPY200605C323,.03,M,.01,-.01,61,0.97%,99.03%,1.95%,.00,0,-.02,.01,61,527,.025,.00,20.00%,0,.03,.025,.02,W,.03,W,5 JUN 20,323,17.09,P,17.22,P,SPY200605P323,0, ,-.94,0,<empty>,96.75%,3.25%,6.54%,-.01,0,-.05,.04,<empty>,0,.055,.00,25.40%,17.10,0,17.155,,
,,SPY200605C324,.03,N,.01,0,123,0.93%,99.07%,1.86%,.00,0,-.02,.01,123,457,.025,.00,20.98%,0,.03,.025,.02,W,.03,W,5 JUN 20,324,17.96,X,18.16,Z,SPY200605P324,22.92,N,-1.00,0,0,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,0,6,-.04,.00,--,18.10,0,18.060,,
,,SPY200605C325,.02,I,.01,-.01,13,0.60%,99.40%,1.20%,.00,0,-.01,.01,13,"1,348",.015,.00,20.70%,0,.03,.015,.01,X,.02,W,5 JUN 20,325,19.07,P,19.14,P,SPY200605P325,20.55,C,-.95,-3.62,5,97.41%,2.59%,5.20%,-.01,0,.00,.04,5,123,.005,.00,26.82%,19.10,20.55,19.105,,
,,SPY200605C326,.02,I,.01,-.01,137,0.57%,99.43%,1.15%,.00,0,-.01,.01,137,602,.015,.00,21.62%,0,.02,.015,.01,W,.02,W,5 JUN 20,326,20.06,Z,20.14,Z,SPY200605P326,21.00,Q,-1.00,-4.43,4,100.00%,0.00%,<empty>,.00,0,.00,.00,4,2,0,.00,0.00%,20.10,0,20.100,,
,,SPY200605C327,.01,C,.01,-.01,5,0.55%,99.45%,1.10%,.00,0,-.01,.01,5,542,.015,.00,22.53%,0,.02,.015,.01,W,.02,W,5 JUN 20,327,21.05,Z,21.14,Z,SPY200605P327,0, ,-1.00,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.005,.00,--,21.10,0,21.095,,
,,SPY200605C328,.01,W,.01,-.01,27,0.53%,99.47%,1.05%,.00,0,-.01,.01,27,597,.015,.00,23.42%,0,.01,.015,.01,W,.02,W,5 JUN 20,328,22.06,P,22.13,P,SPY200605P328,0, ,-1.00,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.005,.00,--,22.10,0,22.095,,
