Stock quote and option quote for SPY on 7/1/20 11:27:13

UNDERLYING
LAST,LX,Net Chng,BID,BX,ASK,AX,Size,Volume,Open,High,Low
309.756,D,+1.396,309.73,Q,309.75,Z,8 x 1,"26,811,767",309.57,311.26,309.30

UNDERLYING EXTRA INFO
Last Size,Yield,PE,Div,Div.Freq,Ex Div.Date,52High,52Low,Shares,Beta
100,1.76%,<empty>,1.366,Q,6/19/20,339.08,218.26,0,1.001

Theo parameters
Theo date,Theo stock price,Theo volatility
12/30/20, 0.00$, 0.00%

1 JUL 20  (0)  100 (Weeklys)
Option Code,LAST,LX,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theo Price,Theta,Vega,Volume,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,BID,BX,ASK,AX,,,Exp,Strike,BID,BX,ASK,AX,Option Code,LAST,LX,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theo Price,Theta,Vega,Volume,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,,
SPY200710C289,18.60,Z,0,0,89.98%,10.02%,19.70%,.04,0,-.12,.08,0,124,.555,.01,31.81%,20.75,21.17,X,21.44,Q,,,10 JUL 20,289,.76,W,.77,Z,SPY200710P289,.74,I,-.28,25,10.52%,89.48%,20.68%,-.01,0,-.14,.09,25,"5,608",.765,.01,32.49%,0,,
SPY200710C290,19.10,Q,0,0,88.83%,11.17%,21.96%,.05,0,-.13,.09,0,"1,198",.655,.01,31.74%,19.75,20.30,Q,20.51,Q,,,10 JUL 20,290,.83,W,.84,Z,SPY200710P290,.84,A,-.25,821,11.41%,88.59%,22.42%,-.01,0,-.15,.09,821,"27,645",.835,.01,32.05%,0,,
SPY200710C291,18.72,C,0,0,87.23%,12.77%,25.07%,.05,0,-.15,.10,0,75,.81,.01,32.12%,18.75,19.40,Q,19.72,Q,,,10 JUL 20,291,.91,W,.92,Z,SPY200710P291,.79,E,-.39,47,12.39%,87.61%,24.35%,-.01,0,-.16,.10,47,"1,172",.915,.01,31.64%,0,,
SPY200710C292,17.70,B,0,0,86.70%,13.30%,26.12%,.05,0,-.15,.10,0,224,.83,.01,31.04%,17.75,18.49,Q,18.67,Q,,,10 JUL 20,292,.98,W,.99,Z,SPY200710P292,.89,Q,-.41,229,13.32%,86.68%,26.17%,-.01,0,-.16,.10,229,924,.985,.01,31.07%,0,,
SPY200710C293,18.06,C,+1.38,23,85.51%,14.49%,28.46%,.05,0,-.16,.11,23,802,.93,.01,30.68%,16.75,17.60,Q,17.76,Q,,,10 JUL 20,293,1.08,W,1.10,W,SPY200710P293,.97,Q,-.47,126,14.54%,85.46%,28.56%,-.01,0,-.17,.11,126,"1,254",1.09,.01,30.75%,0,,
SPY200710C294,18.10,M,+1.16,82,84.04%,15.96%,31.33%,.05,0,-.17,.12,82,673,1.065,.01,30.54%,15.75,16.73,Q,16.90,Q,,,10 JUL 20,294,1.17,W,1.19,W,SPY200710P294,1.17,A,-.38,56,15.68%,84.32%,30.78%,-.01,0,-.18,.12,56,"1,850",1.18,.01,30.21%,0,,
SPY200710C295,15.03,C,0,0,83.04%,16.96%,33.29%,.05,0,-.17,.12,0,762,1.13,.02,29.73%,14.75,15.79,Z,15.97,Q,,,10 JUL 20,295,1.30,W,1.32,Z,SPY200710P295,1.34,X,-.34,753,17.13%,82.87%,33.62%,-.01,0,-.19,.12,753,"10,763",1.31,.02,29.93%,0,,
SPY200710C296,15.40,Z,+1.46,1,81.09%,18.91%,37.08%,.05,0,-.19,.13,1,365,1.33,.02,29.91%,13.75,15.01,Z,15.15,Q,,,10 JUL 20,296,1.42,P,1.43,Z,SPY200710P296,1.39,I,-.50,163,18.50%,81.50%,36.30%,-.01,0,-.20,.13,163,"5,244",1.425,.02,29.43%,0,,
SPY200710C297,12.45,M,0,0,79.38%,20.62%,40.42%,.05,0,-.20,.14,0,369,1.495,.02,29.68%,12.75,14.19,Q,14.30,Q,,,10 JUL 20,297,1.55,W,1.57,Z,SPY200710P297,1.59,Z,-.41,114,20.05%,79.95%,39.32%,-.02,0,-.20,.14,114,"5,258",1.56,.02,29.01%,0,,
SPY200710C298,14.21,A,+1.73,2,78.32%,21.68%,42.51%,.05,0,-.20,.14,2,662,1.545,.02,28.55%,11.75,13.23,Q,13.36,Q,,,10 JUL 20,298,1.70,Z,1.71,Z,SPY200710P298,1.65,C,-.46,128,21.69%,78.31%,42.52%,-.02,0,-.21,.14,128,"1,477",1.705,.02,28.55%,0,,
SPY200710C299,12.73,I,+.10,3,76.40%,23.60%,46.25%,.05,0,-.20,.15,3,"1,032",1.73,.02,28.28%,10.75,12.41,Z,12.55,Q,,,10 JUL 20,299,1.86,Z,1.87,Z,SPY200710P299,1.80,H,-.60,132,23.46%,76.54%,45.97%,-.02,0,-.22,.15,132,"2,004",1.865,.02,28.11%,0,,
SPY200710C300,11.66,I,+.05,256,74.22%,25.78%,50.49%,.05,0,-.22,.16,256,"1,359",1.96,.02,28.19%,9.75,11.69,Z,11.73,Q,,,10 JUL 20,300,2.01,W,2.02,Q,SPY200710P300,2.06,I,-.49,"10,606",25.23%,74.77%,49.43%,-.02,0,-.22,.16,"10,606","41,348",2.015,.02,27.51%,0,,
SPY200710C301,11.48,P,+1.31,16,72.29%,27.71%,54.25%,.05,0,-.22,.17,16,"1,006",2.135,.02,27.63%,8.75,10.87,Z,10.90,Z,,,10 JUL 20,301,2.21,Z,2.23,Q,SPY200710P301,2.19,Q,-.60,193,27.34%,72.66%,53.54%,-.02,0,-.23,.17,193,"10,725",2.22,.02,27.15%,0,,
SPY200710C302,10.21,P,+.83,35,70.33%,29.67%,58.08%,.05,0,-.22,.17,35,"1,195",2.30,.02,26.92%,7.75,10.03,D,10.07,P,,,10 JUL 20,302,2.40,W,2.41,Q,SPY200710P302,2.34,I,-.69,244,29.41%,70.59%,57.57%,-.02,0,-.24,.17,244,"4,558",2.405,.02,26.57%,0,,
SPY200710C303,9.74,A,+.96,61,67.93%,32.07%,62.73%,.05,0,-.23,.18,61,"2,720",2.55,.03,26.59%,6.75,9.28,N,9.32,Z,,,10 JUL 20,303,2.62,W,2.64,Z,SPY200710P303,2.68,P,-.57,446,31.73%,68.27%,62.09%,-.03,0,-.24,.18,446,"6,109",2.63,.03,26.11%,0,,
SPY200710C304,8.55,N,+.57,161,65.48%,34.52%,67.49%,.05,0,-.24,.19,161,"3,190",2.80,.03,26.15%,5.75,8.53,Z,8.57,D,,,10 JUL 20,304,2.84,Z,2.85,Q,SPY200710P304,2.78,A,-.80,"1,972",34.10%,65.90%,66.68%,-.03,0,-.25,.18,"1,972","2,980",2.845,.03,25.49%,0,,
SPY200710C305,8.18,C,+.94,334,63.02%,36.98%,72.26%,.05,0,-.24,.19,334,"3,228",3.025,.03,25.45%,4.75,7.76,Z,7.79,N,,,10 JUL 20,305,3.10,N,3.12,Z,SPY200710P305,3.19,X,-.64,"1,846",36.73%,63.27%,71.79%,-.03,0,-.25,.19,"1,846","4,491",3.11,.03,25.01%,0,,
SPY200710C306,7.34,A,+.76,84,60.31%,39.69%,77.52%,.05,0,-.24,.20,84,"2,406",3.30,.03,24.89%,3.75,7.03,D,7.07,N,,,10 JUL 20,306,3.38,Z,3.41,Z,SPY200710P306,3.38,Q,-.81,343,39.51%,60.49%,77.17%,-.03,0,-.25,.19,343,"2,414",3.395,.03,24.51%,0,,
SPY200710C307,6.47,I,+.58,625,57.40%,42.60%,83.14%,.05,0,-.24,.20,625,"1,696",3.615,.03,24.41%,2.75,6.35,Z,6.38,Z,,,10 JUL 20,307,3.68,Z,3.70,Z,SPY200710P307,3.69,Q,-.86,"1,676",42.42%,57.58%,82.81%,-.04,0,-.25,.20,"1,676","1,672",3.69,.03,23.93%,0,,
SPY200710C308,5.80,Q,+.49,751,54.34%,45.66%,89.04%,.04,0,-.24,.20,751,"1,915",3.955,.03,23.91%,1.75,5.69,N,5.72,P,,,10 JUL 20,308,4.03,Z,4.05,Z,SPY200710P308,4.07,M,-.78,657,45.55%,54.45%,88.84%,-.04,0,-.25,.20,657,"1,910",4.04,.03,23.48%,0,,
SPY200710C309,5.17,A,+.46,219,51.14%,48.86%,95.20%,.04,0,-.24,.20,219,"1,525",4.315,.03,23.36%,.75,5.05,P,5.08,P,,,10 JUL 20,309,4.39,N,4.42,Z,SPY200710P309,4.34,M,-.94,719,48.81%,51.19%,95.11%,-.04,0,-.25,.20,719,"1,782",4.405,.03,22.96%,0,,
SPY200710C310,4.46,Q,+.29,"3,490",47.80%,52.20%,98.24%,.04,0,-.23,.20,"3,490","5,471",4.50,.03,23.02%,0,4.48,Q,4.52,D,,,10 JUL 20,310,4.78,W,4.82,D,SPY200710P310,4.86,P,-.89,"3,586",52.22%,47.78%,98.19%,-.04,0,-.24,.20,"3,586","7,222",4.55,.03,22.42%,.25,,
SPY200710C311,3.91,P,+.24,"2,546",44.34%,55.66%,91.01%,.04,0,-.23,.20,"2,546","1,968",3.915,.03,22.41%,0,3.90,P,3.93,W,,,10 JUL 20,311,5.23,N,5.26,N,SPY200710P311,5.01,A,-.78,"1,795",55.75%,44.25%,90.83%,-.05,0,-.24,.20,"1,795","1,549",3.995,.04,21.95%,1.25,,
SPY200710C312,3.48,A,+.34,"1,171",40.80%,59.20%,83.67%,.03,0,-.22,.20,"1,171","4,670",3.405,.03,22.00%,0,3.39,Z,3.42,Z,,,10 JUL 20,312,5.75,Z,5.78,Z,SPY200710P312,5.63,Q,-1.07,157,59.31%,40.69%,83.43%,-.05,0,-.23,.20,157,986,3.515,.04,21.68%,2.25,,
SPY200710C313,3.00,Z,+.36,483,37.19%,62.81%,76.18%,.03,0,-.21,.20,483,"3,653",2.92,.03,21.52%,0,2.91,Z,2.93,Q,,,10 JUL 20,313,6.23,Z,6.26,P,SPY200710P313,5.63,A,-1.17,72,63.08%,36.92%,75.62%,-.05,0,-.22,.20,72,616,2.995,.04,21.01%,3.25,,
SPY200710C314,2.54,C,+.28,323,33.56%,66.44%,68.68%,.03,0,-.20,.19,323,"2,020",2.48,.03,21.08%,0,2.47,Z,2.49,Q,,,10 JUL 20,314,6.80,N,6.83,P,SPY200710P314,6.50,E,-1.37,61,66.77%,33.23%,68.00%,-.06,0,-.21,.19,61,269,2.565,.03,20.60%,4.25,,
SPY200710C315,2.08,Z,+.14,"1,917",30.08%,69.92%,61.50%,.03,0,-.19,.18,"1,917","15,081",2.11,.03,20.80%,0,2.10,N,2.12,W,,,10 JUL 20,315,7.48,Z,7.51,Z,SPY200710P315,7.58,X,-.97,297,70.10%,29.90%,61.12%,-.06,0,-.20,.18,297,"2,017",2.245,.03,20.58%,5.25,,
SPY200710C316,1.81,J,+.21,354,26.63%,73.37%,54.39%,.02,0,-.17,.17,354,"2,932",1.765,.03,20.45%,0,1.76,P,1.77,Q,,,10 JUL 20,316,8.14,W,8.18,W,SPY200710P316,7.85,Z,-1.24,28,73.54%,26.46%,54.05%,-.06,0,-.19,.17,28,244,1.91,.03,20.27%,6.25,,
SPY200710C317,1.48,I,+.14,253,23.37%,76.63%,47.70%,.02,0,-.16,.16,253,"3,824",1.47,.03,20.18%,0,1.46,W,1.48,Q,,,10 JUL 20,317,8.76,P,8.80,W,SPY200710P317,9.48,C,0,0,77.41%,22.59%,46.09%,-.07,0,-.17,.16,0,171,1.53,.03,19.46%,7.25,,
SPY200710C318,1.20,Z,+.07,287,20.25%,79.75%,41.28%,.02,0,-.15,.15,287,"2,594",1.205,.03,19.88%,0,1.20,Z,1.21,Z,,,10 JUL 20,318,9.46,Q,9.60,Q,SPY200710P318,9.20,A,-.41,10,80.55%,19.45%,39.65%,-.07,0,-.15,.14,10,283,1.28,.03,19.19%,8.25,,
SPY200710C319,.98,I,0,367,17.44%,82.56%,35.54%,.02,0,-.13,.14,367,"2,161",.99,.03,19.69%,0,.98,W,1.00,P,,,10 JUL 20,319,10.30,Q,10.56,Q,SPY200710P319,10.10,I,-6.09,28,82.43%,17.57%,35.79%,-.07,0,-.15,.14,28,518,1.18,.03,19.80%,9.25,,
SPY200710C320,.81,Z,+.02,"2,756",15.01%,84.99%,30.56%,.01,0,-.12,.12,"2,756","10,635",.82,.02,19.63%,0,.81,W,.83,Z,,,10 JUL 20,320,11.15,Q,11.27,Q,SPY200710P320,10.92,Q,-1.48,68,85.34%,14.66%,29.84%,-.07,0,-.13,.12,68,"2,692",.96,.02,19.34%,10.25,,
SPY200710C321,.74,Q,-.08,117,12.71%,87.29%,25.86%,.01,0,-.10,.11,117,"1,142",.665,.02,19.49%,0,.66,W,.67,Z,,,10 JUL 20,321,11.98,Q,12.24,Q,SPY200710P321,15.41,A,0,0,87.08%,12.92%,26.28%,-.08,0,-.12,.11,0,287,.86,.02,19.66%,11.25,,
SPY200710C322,.62,Q,+.02,50,10.78%,89.22%,21.92%,.01,0,-.09,.10,50,"6,290",.545,.02,19.46%,0,.54,W,.55,Z,,,10 JUL 20,322,12.86,Q,13.14,Q,SPY200710P322,12.57,A,-2.52,8,88.88%,11.12%,22.62%,-.08,0,-.11,.10,8,154,.75,.02,19.76%,12.25,,
SPY200710C323,.45,H,+.02,144,9.10%,90.90%,18.49%,.01,0,-.08,.09,144,"1,777",.445,.02,19.46%,0,.44,W,.45,P,,,10 JUL 20,323,13.76,Q,14.05,Q,SPY200710P323,17.28,N,0,0,90.49%,9.51%,19.34%,-.08,0,-.10,.09,0,52,.655,.02,19.84%,13.25,,
SPY200710C324,.36,C,0,53,7.67%,92.33%,15.58%,.01,0,-.07,.08,53,"3,094",.365,.02,19.50%,0,.36,W,.37,W,,,10 JUL 20,324,14.69,Q,14.97,Q,SPY200710P324,17.03,C,0,0,91.82%,8.18%,16.62%,-.08,0,-.10,.08,0,37,.58,.02,20.00%,14.25,,
SPY200710C325,.29,X,-.02,"1,394",6.38%,93.62%,12.96%,.01,0,-.06,.07,"1,394","21,600",.295,.01,19.50%,0,.29,W,.30,Z,,,10 JUL 20,325,15.63,Q,15.91,Q,SPY200710P325,17.00,Z,0,0,92.94%,7.06%,14.33%,-.08,0,-.09,.07,0,68,.52,.01,20.20%,15.25,,
SPY200710C326,.25,A,-.03,22,5.55%,94.45%,11.26%,.00,0,-.06,.06,22,"1,756",.255,.01,19.81%,0,.25,W,.26,W,,,10 JUL 20,326,16.54,Q,16.86,Q,SPY200710P326,25.80,A,+8.74,13,94.18%,5.82%,11.82%,-.08,0,-.08,.06,13,36,.45,.01,20.12%,16.25,,
SPY200710C327,.25,M,+.10,29,4.74%,95.26%,9.61%,.00,0,-.05,.05,29,"2,107",.215,.01,20.00%,0,.21,W,.22,W,,,10 JUL 20,327,17.53,Q,17.83,Q,SPY200710P327,14.20,E,-2.20,1,94.69%,5.31%,10.77%,-.08,0,-.07,.06,1,23,.43,.01,20.70%,17.25,,
SPY200710C328,.21,P,0,8,3.94%,96.06%,7.99%,.00,0,-.04,.05,8,"1,756",.175,.01,20.07%,0,.17,W,.18,W,,,10 JUL 20,328,18.50,Q,18.79,W,SPY200710P328,17.94,I,-.36,10,95.39%,4.61%,9.35%,-.09,0,-.07,.05,10,33,.395,.01,20.97%,18.25,,
SPY200710C329,.17,D,-.03,20,3.48%,96.52%,7.05%,.00,0,-.04,.04,20,"1,260",.155,.01,20.46%,0,.15,W,.16,W,,,10 JUL 20,329,19.47,Q,19.77,Q,SPY200710P329,21.57,E,+.87,1,95.92%,4.08%,8.27%,-.09,0,-.07,.05,1,1,.37,.01,21.33%,19.25,,
SPY200710C330,.14,H,-.01,245,2.87%,97.13%,5.81%,.00,0,-.03,.04,245,"5,704",.125,.01,20.50%,0,.12,W,.13,P,,,10 JUL 20,330,20.45,Q,20.75,Q,SPY200710P330,20.09,I,-.71,5,96.36%,3.64%,7.38%,-.09,0,-.06,.04,5,88,.35,.01,21.74%,20.25,,
SPY200710C331,.14,C,-.01,12,2.60%,97.40%,5.27%,.00,0,-.03,.03,12,"3,156",.115,.01,21.00%,0,.11,P,.12,W,,,10 JUL 20,331,21.30,Q,21.63,I,SPY200710P331,28.04,E,+1.45,5,98.86%,1.14%,2.31%,-.09,0,-.03,.02,5,24,.215,.00,17.89%,21.25,,
SPY200710C332,.11,P,-.03,6,2.18%,97.82%,4.41%,.00,0,-.03,.03,6,181,.095,.01,21.13%,0,.09,W,.10,W,,,10 JUL 20,332,22.29,Q,22.60,C,SPY200710P332,0, ,0,<empty>,99.37%,0.63%,1.28%,-.09,0,-.02,.01,<empty>,1,.195,.00,17.04%,22.25,,
SPY200710C333,.11,M,0,62,1.94%,98.06%,3.92%,.00,0,-.03,.03,62,"2,248",.085,.00,21.51%,0,.08,W,.09,W,,,10 JUL 20,333,23.40,Q,23.70,Q,SPY200710P333,24.75,Q,0,0,97.43%,2.57%,5.21%,-.09,0,-.05,.03,0,23,.30,.01,22.85%,23.25,,
SPY200710C334,.09,Q,+.03,4,1.70%,98.30%,3.45%,.00,0,-.02,.02,4,108,.075,.00,21.85%,0,.07,W,.08,W,,,10 JUL 20,334,24.39,Q,24.69,Q,SPY200710P334,0, ,0,<empty>,97.66%,2.34%,4.74%,-.09,0,-.05,.03,<empty>,0,.29,.00,23.31%,24.25,,
SPY200710C335,.07,X,-.02,17,1.48%,98.52%,3.00%,.00,0,-.02,.02,17,"3,222",.065,.00,22.11%,0,.06,W,.07,W,,,10 JUL 20,335,25.38,Q,25.68,Q,SPY200710P335,26.77,I,0,0,97.88%,2.12%,4.29%,-.09,0,-.05,.03,0,7,.28,.00,23.72%,25.25,,
SPY200710C336,.05,A,0,3,1.26%,98.74%,2.55%,.00,0,-.02,.02,3,877,.055,.00,22.30%,0,.05,X,.06,W,,,10 JUL 20,336,26.24,Q,26.59,Q,SPY200710P336,0, ,0,<empty>,100.00%,0.00%,0.00%,.00,0,.00,-272.50,<empty>,1,.165,.00,0.06%,26.25,,
SPY200710C337,.05,P,0,0,1.05%,98.95%,2.12%,.00,0,-.02,.02,0,710,.045,.00,22.39%,0,.04,W,.05,W,,,10 JUL 20,337,27.24,Q,27.57,Q,SPY200710P337,0, ,0,<empty>,100.00%,0.00%,0.00%,.00,0,.00,-282.50,<empty>,0,.155,.00,0.06%,27.25,,
SPY200710C338,.05,D,-.01,1,1.02%,98.98%,2.05%,.00,0,-.02,.02,1,554,.045,.00,23.07%,0,.04,W,.05,W,,,10 JUL 20,338,28.36,Q,28.66,Q,SPY200710P338,0, ,0,<empty>,98.35%,1.65%,3.34%,-.09,0,-.04,.02,<empty>,0,.26,.00,25.14%,28.25,,
SPY200710C339,.04,A,+.01,2,0.81%,99.19%,1.64%,.00,0,-.01,.01,2,153,.035,.00,23.00%,0,.03,W,.04,W,,,10 JUL 20,339,29.36,Q,29.66,Q,SPY200710P339,33.40,C,+13.85,1,98.40%,1.60%,3.25%,-.09,0,-.04,.02,1,2,.26,.00,25.86%,29.25,,
SPY200710C340,.03,A,-.02,263,0.79%,99.21%,1.59%,.00,0,-.01,.01,263,"2,362",.035,.00,23.65%,0,.03,W,.04,W,,,10 JUL 20,340,30.34,Q,30.65,Z,SPY200710P340,34.54,P,0,0,98.66%,1.34%,2.72%,-.09,0,-.04,.02,0,39,.245,.00,25.84%,30.25,,
SPY200710C341,.04,I,0,1,0.77%,99.23%,1.55%,.00,0,-.01,.01,1,686,.035,.00,24.30%,0,.03,P,.04,W,,,10 JUL 20,341,31.34,Q,31.65,Q,SPY200710P341,23.05,I,<empty>,50,98.70%,1.30%,2.63%,-.09,0,-.04,.02,50,50,.245,.00,26.51%,31.25,,
SPY200710C342,.03,A,-.02,6,0.57%,99.43%,1.15%,.00,0,-.01,.01,6,370,.025,.00,23.98%,0,.02,W,.03,W,,,10 JUL 20,342,32.18,Q,32.56,Q,SPY200710P342,0, ,0,<empty>,100.00%,0.00%,0.00%,.00,0,.00,-332.50,<empty>,1,.12,.00,0.06%,32.25,,
SPY200710C343,.03,A,0,0,0.55%,99.45%,1.12%,.00,0,-.01,.01,0,601,.025,.00,24.60%,0,.02,W,.03,W,,,10 JUL 20,343,33.33,Q,33.64,Q,SPY200710P343,0, ,0,<empty>,98.91%,1.09%,2.22%,-.09,0,-.04,.02,<empty>,0,.235,.00,27.30%,33.25,,
SPY200710C344,.02,C,-.02,6,0.45%,99.55%,0.91%,.00,0,-.01,.01,6,980,.02,.00,24.60%,0,.01,Q,.03,W,,,10 JUL 20,344,34.34,Q,34.64,Q,SPY200710P344,0, ,0,<empty>,98.86%,1.14%,2.31%,-.09,0,-.04,.02,<empty>,0,.24,.00,28.28%,34.25,,
SPY200710C345,.02,W,0,8,0.35%,99.65%,0.71%,.00,0,-.01,.01,8,"5,358",.015,.00,24.49%,0,.01,W,.02,W,,,10 JUL 20,345,35.33,Q,35.64,Q,SPY200710P345,0, ,0,<empty>,98.96%,1.04%,2.11%,-.09,0,-.04,.02,<empty>,0,.235,.00,28.64%,35.25,,
SPY200710C346,.02,P,-.03,1,0.34%,99.66%,0.69%,.00,0,-.01,.01,1,826,.015,.00,25.04%,0,.01,W,.02,W,,,10 JUL 20,346,36.17,Q,36.54,I,SPY200710P346,0, ,0,<empty>,100.00%,0.00%,0.00%,.00,0,.00,-372.50,<empty>,0,.105,.00,0.06%,36.25,,
SPY200710C347,.03,A,-.01,6,0.33%,99.67%,0.67%,.00,0,-.01,.01,6,630,.015,.00,25.61%,0,.01,W,.02,W,,,10 JUL 20,347,37.32,Q,37.64,X,SPY200710P347,0, ,0,<empty>,99.06%,0.94%,1.89%,-.09,0,-.04,.01,<empty>,0,.23,.00,29.64%,37.25,,
SPY200710C348,.02,C,-.02,12,0.32%,99.68%,0.65%,.00,0,-.01,.01,12,833,.015,.00,26.18%,0,.01,W,.02,W,,,10 JUL 20,348,38.32,Q,38.63,Q,SPY200710P348,43.36,Z,0,0,99.15%,0.85%,1.72%,-.09,0,-.04,.01,0,5,.225,.00,29.92%,38.25,,
SPY200710C349,.01,P,0,0,0.32%,99.68%,0.64%,.00,0,-.01,.01,0,767,.015,.00,26.75%,0,.01,W,.02,W,,,10 JUL 20,349,39.32,Q,39.63,Q,SPY200710P349,0, ,0,<empty>,99.17%,0.83%,1.68%,-.09,0,-.04,.01,<empty>,0,.225,.00,30.56%,39.25,,
SPY200710C350,.01,A,-.01,10,0.31%,99.69%,0.62%,.00,0,-.01,.01,10,"1,669",.015,.00,27.32%,0,.01,W,.02,W,,,10 JUL 20,350,40.20,Q,40.63,Q,SPY200710P350,44.65,N,+6.30,15,100.00%,0.00%,0.00%,.00,0,.00,-412.50,15,15,.165,.00,0.06%,40.25,,
SPY200710C351,.01,H,0,0,0.22%,99.78%,0.44%,.00,0,.00,.00,0,37,.01,.00,26.81%,0,.01,W,.01,W,,,10 JUL 20,351,41.20,Q,41.63,Q,SPY200710P351,0, ,0,<empty>,100.00%,0.00%,0.00%,.00,0,.00,-422.50,<empty>,0,.165,.00,0.06%,41.25,,
SPY200710C352,.02,M,+.01,1,0.12%,99.88%,0.24%,.00,0,.00,.00,1,297,.005,.00,25.70%,0,0,J,.01,W,,,10 JUL 20,352,42.19,Q,42.63,Z,SPY200710P352,0, ,0,<empty>,100.00%,0.00%,0.00%,.00,0,.00,-432.50,<empty>,0,.16,.00,0.06%,42.25,,
SPY200710C353,.01,P,-.01,3,0.12%,99.88%,0.23%,.00,0,.00,.00,3,114,.005,.00,26.22%,0,0,Q,.01,W,,,10 JUL 20,353,43.31,Q,43.63,Q,SPY200710P353,0, ,0,<empty>,99.30%,0.70%,1.42%,-.10,0,-.03,.01,<empty>,0,.22,.00,32.64%,43.25,,
SPY200710C355,.01,X,-.02,8,0.11%,99.89%,0.22%,.00,0,.00,.00,8,"1,311",.005,.00,27.24%,0,0,J,.01,W,,,10 JUL 20,355,45.31,Q,45.63,Q,SPY200710P355,0, ,0,<empty>,99.33%,0.67%,1.35%,-.10,0,-.03,.01,<empty>,0,.22,.00,33.83%,45.25,,
SPY200710C360,.01,D,-.01,1,0.10%,99.90%,0.20%,.00,0,.00,.00,1,"2,252",.005,.00,29.77%,0,0,J,.01,W,,,10 JUL 20,360,50.19,I,50.62,Q,SPY200710P360,50.03,M,<empty>,2,100.00%,0.00%,0.00%,.00,0,.00,-512.50,2,0,.155,.00,0.06%,50.25,,
SPY200710C365,.01,C,0,514,0.09%,99.91%,0.19%,.00,0,.00,.00,514,"1,722",.005,.00,32.23%,0,0,B,.01,W,,,10 JUL 20,365,55.19,I,55.62,Q,SPY200710P365,0, ,0,<empty>,100.00%,0.00%,0.00%,.00,0,.00,-562.50,<empty>,0,.155,.00,0.06%,55.25,,
SPY200710C370,.01,W,0,10,0.08%,99.92%,0.17%,.00,0,.00,.00,10,679,.005,.00,34.65%,0,0,B,.01,W,,,10 JUL 20,370,60.19,I,60.62,Q,SPY200710P370,0, ,0,<empty>,100.00%,0.00%,0.00%,.00,0,.00,-612.50,<empty>,0,.155,.00,0.06%,60.25,,
SPY200710C375,.02,X,-.01,6,0.08%,99.92%,0.16%,.00,0,.00,.00,6,485,.005,.00,37.02%,0,0,B,.01,W,,,10 JUL 20,375,65.08,Z,65.56,Z,SPY200710P375,62.00,M,<empty>,2,100.00%,0.00%,0.00%,.00,0,.00,-662.50,2,0,.07,.00,0.06%,65.25,,
SPY200710C380,.01,P,0,"1,425",0.07%,99.93%,0.15%,.00,0,.00,.00,"1,425","3,141",.005,.00,39.35%,0,0,B,.01,W,,,10 JUL 20,380,70.07,W,70.54,X,SPY200710P380,0, ,0,<empty>,100.00%,0.00%,0.00%,.00,0,.00,-712.50,<empty>,0,.055,.00,0.06%,70.25,,
SPY200710C385,.02,M,-.01,6,0.07%,99.93%,0.14%,.00,0,.00,.00,6,27,.005,.00,41.63%,0,0,B,.01,W,,,10 JUL 20,385,75.07,W,75.54,X,SPY200710P385,75.19,C,+2.63,6,100.00%,0.00%,0.00%,.00,0,.00,-762.50,6,8,.055,.00,0.06%,75.25,,
SPY200710C390,.01,Q,0,5,0.06%,99.94%,0.13%,.00,0,.00,.00,5,143,.005,.00,43.88%,0,0,B,.01,W,,,10 JUL 20,390,80.18,I,80.66,X,SPY200710P390,81.73,M,0,0,100.00%,0.00%,0.00%,.00,0,.00,-812.50,0,5,.17,.00,0.06%,80.25,,

13 JUL 20  (12)  100 (Weeklys)
Option Code,LAST,LX,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theo Price,Theta,Vega,Volume,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,BID,BX,ASK,AX,,,Exp,Strike,BID,BX,ASK,AX,Option Code,LAST,LX,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theo Price,Theta,Vega,Volume,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,,
SPY200713C155,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.255,.00,--,154.75,154.31,A,154.68,N,,,13 JUL 20,155,.01,W,.02,W,SPY200713P155,.02,A,-.01,10,0.16%,99.84%,0.31%,.00,0,-.01,.00,10,232,.015,.00,119.98%,0,,
SPY200713C160,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.06,.00,--,149.75,149.48,C,149.90,W,,,13 JUL 20,160,.01,W,.02,W,SPY200713P160,.02,C,0,0,0.16%,99.84%,0.31%,.00,0,-.01,.00,0,753,.015,.00,114.58%,0,,
SPY200713C165,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.175,.00,--,144.75,144.33,I,144.82,X,,,13 JUL 20,165,.01,W,.02,W,SPY200713P165,.02,W,0,0,0.16%,99.84%,0.31%,.00,0,-.01,.00,0,567,.015,.00,109.47%,0,,
